,comp_cik,year,vwretd,yret,basis_points_delta,finbert_positive,finbert_negative,finbert_neutral
67,1617762,2016,0.002929358,0.029485377518994937,0.026556019518994937,,,
68,1617762,2016,0.002929358,0.029485377518994937,0.026556019518994937,,,
69,1618627,2016,0.01877218,0.03647210817688418,0.017699928176884178,,,
70,1618737,2016,0.01877218,0.018076581546546455,-0.0006955984534535442,,,
71,1621877,2016,0.002929358,-0.0160598475664242,-0.0189892055664242,,,
72,1621877,2016,0.002929358,-0.0160598475664242,-0.0189892055664242,,,
73,1625654,2016,0.002929358,-0.005052548052830841,-0.00798190605283084,,,
74,1625654,2016,0.002929358,-0.005052548052830841,-0.00798190605283084,,,
75,1627853,2016,0.01877218,0.009777386225380713,-0.008994793774619286,,,
76,1635295,2016,0.002929358,-0.002014675541594846,-0.004944033541594846,,,
77,1638872,2016,0.01877218,-0.009527257904960007,-0.028299437904960006,,,
78,1639456,2016,0.002929358,0.04636444793965255,0.04343508993965255,,,
79,1639456,2016,0.002929358,0.04636444793965255,0.04343508993965255,,,
80,1640102,2016,0.002929358,0.03156022351566201,0.02863086551566201,,,
81,1640102,2016,0.002929358,0.03156022351566201,0.02863086551566201,,,
82,1640924,2016,0.002929358,0.040450310986248406,0.037520952986248406,,,
83,1640924,2016,0.002929358,0.040450310986248406,0.037520952986248406,,,
84,1642227,2016,0.002929358,0.005835663280514325,0.002906305280514325,,,
85,1642227,2016,0.002929358,0.005835663280514325,0.002906305280514325,,,
86,1643174,2016,0.002929358,0.010153313135562447,0.007223955135562447,,,
87,1645194,2016,0.01877218,0.024846341672509764,0.006074161672509765,,,
88,1651634,2016,0.002929358,0.023928025167821776,0.020998667167821776,,,
89,1651634,2016,0.002929358,0.023928025167821776,0.020998667167821776,,,
90,1652200,2016,0.002929358,0.00682877451399877,0.00389941651399877,,,
91,1652200,2016,0.002929358,0.00682877451399877,0.00389941651399877,,,
92,1653463,2016,0.002929358,-0.01147045868049934,-0.01439981668049934,,,
93,1655589,2016,0.002929358,0.0,-0.002929358,,,
94,1656558,2016,0.002929358,0.0,-0.002929358,,,
95,1657267,2016,0.002929358,0.024037670712586223,0.021108312712586223,,,
96,1661813,2016,0.002929358,0.009708737864077666,0.006779379864077666,,,
97,1665789,2016,0.01877218,0.021707326133602045,0.0029351461336020457,,,
98,1567101,2017,0.00957965,0.013771798036250615,0.004192148036250615,0.05897364765405655,0.13366353511810306,0.8073627948760986
99,1567101,2017,0.00957965,0.013771798036250615,0.004192148036250615,0.02655091322958469,0.13743986189365387,0.8360092043876648
100,1567138,2017,0.00957965,0.0682757920147159,0.058696142014715895,0.1677592694759369,0.06858047097921371,0.7636603116989136
101,1567138,2017,0.00957965,0.0682757920147159,0.058696142014715895,0.09863562881946564,0.04691861942410469,0.85444575548172
102,1570384,2017,0.01212895,0.0002451020309646168,-0.011883847969035383,0.07619783282279967,0.07632126659154892,0.8474808931350708
103,1571768,2017,0.01212895,0.007452372616436165,-0.004676577383563835,0.16686758399009705,0.07078038901090622,0.7623520493507385
104,1572617,2017,0.01212895,0.011623102587093648,-0.0005058474129063517,0.0886484757065773,0.0760805681347847,0.8352709412574768
105,1572661,2017,0.00957965,0.03799291639807523,0.028413266398075225,0.0743795856833458,0.07219647616147995,0.8534239530563354
106,1572661,2017,0.00957965,0.03799291639807523,0.028413266398075225,0.04473384842276573,0.045715317130088806,0.9095509052276612
107,1573035,2017,0.00957965,0.014176261372524923,0.004596611372524923,0.024327948689460758,0.05788906663656235,0.91778302192688
108,1573035,2017,0.00957965,0.014176261372524923,0.004596611372524923,0.027908753603696827,0.059895757585763924,0.9121955633163452
109,1573386,2017,0.00957965,0.006927745051222178,-0.002651904948777822,0.021515002474188805,0.06881051510572432,0.9096744060516356
110,1573496,2017,0.00957965,0.0028959735842033485,-0.006683676415796652,0.1254729926586151,0.0894092246890068,0.7851178050041199
111,1573496,2017,0.00957965,0.0028959735842033485,-0.006683676415796652,0.02214144542813301,0.07265786081552505,0.9052006602287292
112,1576367,2017,0.00957965,0.02693591240609794,0.017356262406097937,0.07962476462125777,0.12192362546920775,0.7984515428543091
113,1576367,2017,0.00957965,0.02693591240609794,0.017356262406097937,0.039508048444986336,0.08555515855550766,0.8749368190765381
114,1577111,2017,0.00957965,0.006475354512256004,-0.003104295487743996,0.03062875010073185,0.07476852834224701,0.8946026563644409
115,1577111,2017,0.00957965,0.006475354512256004,-0.003104295487743996,0.0327582024037838,0.07308617234230043,0.8941555619239807
116,1577579,2017,0.00957965,0.0026069916591773268,-0.0069726583408226735,0.0408146046102047,0.048783302307128906,0.9104019999504088
117,1577579,2017,0.00957965,0.0026069916591773268,-0.0069726583408226735,0.0484556183218956,0.056104369461536414,0.8954399824142456
118,1580350,2017,0.00957965,-0.006962736451210372,-0.016542386451210374,0.057480283081531525,0.04172822088003159,0.9007914662361144
119,1580353,2017,0.01212895,0.007136652752967709,-0.00499229724703229,0.1448684185743332,0.2455357015132904,0.6095958948135376
120,1580641,2017,0.00957965,0.006660735000729945,-0.0029189149992700555,0.2720710337162018,0.12133577466011047,0.6065931916236877
121,1580641,2017,0.00957965,0.006660735000729945,-0.0029189149992700555,0.028617631644010544,0.13665802776813507,0.8347242474555969
122,1584433,2017,0.00957965,0.010196224362187145,0.0006165743621871448,0.16027380526065824,0.12695594131946564,0.7127702236175537
123,1586281,2017,0.00957965,0.0226265695955552,0.013046919595555201,0.2136712670326233,0.17364455759525302,0.6126841902732849
124,1586281,2017,0.00957965,0.0226265695955552,0.013046919595555201,0.16797025501728058,0.0554053895175457,0.7766243815422058
125,1587551,2017,0.00957965,0.029728422022329726,0.020148772022329724,0.029389023780822757,0.04811455309391022,0.922496497631073
126,1587551,2017,0.00957965,0.029728422022329726,0.020148772022329724,,,
127,1587551,2017,0.00957965,0.029728422022329726,0.020148772022329724,,,
128,1587551,2017,0.00957965,0.029728422022329726,0.020148772022329724,,,
129,1587982,2017,0.00957965,0.014786348530700266,0.005206698530700266,,,
130,1587982,2017,0.00957965,0.014786348530700266,0.005206698530700266,,,
131,1587982,2017,0.00957965,0.014786348530700266,0.005206698530700266,,,
132,1589025,2017,0.00957965,0.0016693766456055137,-0.007910273354394487,,,
133,1589025,2017,0.00957965,0.0016693766456055137,-0.007910273354394487,,,
134,1589161,2017,0.01212895,0.004032965525351484,-0.008095984474648515,,,
135,1589756,2017,0.00957965,0.018219541774933123,0.008639891774933123,,,
136,1589756,2017,0.00957965,0.018219541774933123,0.008639891774933123,,,
137,1591556,2017,0.00957965,0.01043923921393386,0.0008595892139338594,,,
138,1591556,2017,0.00957965,0.01043923921393386,0.0008595892139338594,,,
139,1591939,2017,0.01212895,0.011753786122855603,-0.0003751638771443966,,,
140,1592106,2017,0.00957965,0.0031738235407796633,-0.006405826459220337,,,
141,1592106,2017,0.00957965,0.0031738235407796633,-0.006405826459220337,,,
142,1592900,2017,0.01212895,0.013061112034318478,0.0009321620343184789,,,
143,1594854,2017,0.01212895,0.004054237097887992,-0.008074712902112008,,,
144,1594854,2017,0.01212895,0.004054237097887992,-0.008074712902112008,,,
145,1595106,2017,0.01212895,0.04533273967310514,0.03320378967310514,,,
146,1595386,2017,0.00957965,0.020208817579693727,0.010629167579693727,,,
147,1595386,2017,0.00957965,0.020208817579693727,0.010629167579693727,,,
148,1597389,2017,0.00957965,0.02999761443269655,0.02041796443269655,,,
149,1597389,2017,0.00957965,0.02999761443269655,0.02041796443269655,,,
150,1597934,2017,0.01212895,0.031927960165162306,0.019799010165162306,,,
151,1598735,2017,0.00957965,0.026722033690141034,0.017142383690141032,,,
152,1598735,2017,0.00957965,0.026722033690141034,0.017142383690141032,,,
153,1600215,2017,0.00957965,0.017886760198164264,0.008307110198164264,,,
154,1600215,2017,0.00957965,0.017886760198164264,0.008307110198164264,,,
155,1600584,2017,0.00957965,0.05367831107988308,0.04409866107988308,,,
156,1600584,2017,0.00957965,0.05367831107988308,0.04409866107988308,,,
157,1600600,2017,0.00957965,0.0037070735294377766,-0.005872576470562224,,,
158,1602508,2017,0.00957965,0.0012502360242656607,-0.00832941397573434,,,
159,1604813,2017,0.00957965,0.005865712338104956,-0.0037139376618950445,,,
160,1605283,2017,0.01212895,0.0013149550449549352,-0.010813994955045064,,,
161,1605803,2017,0.00957965,0.030329389214760916,0.020749739214760914,,,
162,1605803,2017,0.00957965,0.030329389214760916,0.020749739214760914,,,
163,1605941,2017,0.00957965,0.010524890382050733,0.000945240382050733,,,
164,1605941,2017,0.00957965,0.010524890382050733,0.000945240382050733,,,
165,1607673,2017,0.00957965,-0.0032085561497325887,-0.012788206149732589,,,
166,1608530,2017,0.00957965,-0.0011723768115941002,-0.0107520268115941,,,
167,1612930,2017,0.00957965,0.0038126488564089733,-0.005767001143591027,,,
168,1614370,2017,0.01212895,0.03136700749803234,0.01923805749803234,,,
169,1614522,2017,0.00957965,0.005531187145071836,-0.004048462854928164,,,
170,1614522,2017,0.00957965,0.005531187145071836,-0.004048462854928164,,,
171,1614812,2017,0.01212895,0.0010193679918450993,-0.0111095820081549,,,
172,1616668,2017,0.00957965,0.0044460019639591675,-0.005133648036040833,,,
173,1617113,2017,0.00957965,0.061220869557195856,0.051641219557195854,,,
174,1617113,2017,0.00957965,0.061220869557195856,0.051641219557195854,,,
175,1617762,2017,0.00957965,0.0011877790864518456,-0.008391870913548155,,,
176,1618627,2017,0.01212895,0.00985612727712426,-0.002272822722875739,,,
177,1618737,2017,0.00957965,0.00042495609756088015,-0.00915469390243912,,,
178,1625654,2017,0.00957965,0.027648628996134628,0.018068978996134626,,,
179,1625654,2017,0.00957965,0.027648628996134628,0.018068978996134626,,,
180,1627853,2017,0.00957965,0.016616900659777167,0.007037250659777167,,,
181,1627853,2017,0.00957965,0.016616900659777167,0.007037250659777167,,,
182,1633061,2017,0.01212895,0.03332262041872136,0.02119367041872136,,,
183,1635073,2017,0.00957965,0.010125535327079271,0.0005458853270792711,,,
184,1635295,2017,0.00957965,0.0075283353048141155,-0.002051314695185885,,,
185,1635295,2017,0.00957965,0.0075283353048141155,-0.002051314695185885,,,
186,1638872,2017,0.00957965,0.01704184580721857,0.007462195807218569,,,
187,1639456,2017,0.00957965,0.00437069216668462,-0.00520895783331538,,,
188,1639456,2017,0.00957965,0.00437069216668462,-0.00520895783331538,,,
189,1640102,2017,0.00957965,-0.00044010912187475437,-0.010019759121874755,,,
190,1640924,2017,0.00957965,-0.0007220269666120549,-0.010301676966612055,,,
191,1642227,2017,0.00957965,-0.028882466638415316,-0.03846211663841532,,,
192,1643174,2017,0.00957965,0.017147914912375883,0.007568264912375883,,,
193,1643174,2017,0.00957965,0.017147914912375883,0.007568264912375883,,,
194,1643838,2017,0.01212895,0.004363035906281398,-0.007765914093718601,,,
195,1644419,2017,0.00957965,0.00441992194308094,-0.00515972805691906,,,
196,1645194,2017,0.01212895,0.016276838001753946,0.0041478880017539466,,,
197,1648403,2017,0.01212895,-0.0014989238507766567,-0.013627873850776656,,,
198,1650149,2017,0.00957965,-0.003586552949137456,-0.013166202949137456,,,
199,1650149,2017,0.00957965,-0.003586552949137456,-0.013166202949137456,,,
200,1650149,2017,0.00957965,-0.003586552949137456,-0.013166202949137456,,,
201,1651634,2017,0.01212895,0.003847755660917329,-0.00828119433908267,,,
202,1652200,2017,0.01212895,0.002191173450081685,-0.009937776549918315,,,
203,1653463,2017,0.00957965,0.02270861887067066,0.01312896887067066,,,
204,1653463,2017,0.00957965,0.02270861887067066,0.01312896887067066,,,
205,1655146,2017,0.00957965,-0.000922628935571379,-0.01050227893557138,,,
206,1655146,2017,0.00957965,-0.000922628935571379,-0.01050227893557138,,,
207,1655589,2017,0.00957965,0.01879997396061084,0.009220323960610838,,,
208,1655589,2017,0.00957965,0.01879997396061084,0.009220323960610838,,,
209,1656558,2017,0.00957965,0.03923510718541556,0.02965545718541556,,,
210,1656558,2017,0.00957965,0.03923510718541556,0.02965545718541556,,,
211,1657267,2017,0.00957965,0.004841070862707575,-0.004738579137292425,,,
212,1659326,2017,0.01212895,-0.007025908045976914,-0.019154858045976914,,,
213,1660765,2017,0.00957965,0.0009781616120323466,-0.008601488387967654,,,
214,1660935,2017,0.00957965,0.012300916500013637,0.0027212665000136364,,,
215,1660935,2017,0.00957965,0.012300916500013637,0.0027212665000136364,,,
216,1661813,2017,0.00957965,-0.009312638580931343,-0.018892288580931345,,,
217,1665789,2017,0.00957965,0.0034937225515798698,-0.0060859274484201305,,,
218,1667919,2017,0.00957965,0.02197792313887148,0.01239827313887148,,,
219,1667919,2017,0.00957965,0.02197792313887148,0.01239827313887148,,,
220,1668512,2017,0.00957965,0.014685346259825538,0.005105696259825538,,,
221,1668512,2017,0.00957965,0.014685346259825538,0.005105696259825538,,,
222,1669626,2017,0.01212895,0.006284955727427377,-0.005843994272572622,,,
223,1670310,2017,0.00957965,0.048050057886919406,0.038470407886919404,,,
224,1670310,2017,0.00957965,0.048050057886919406,0.038470407886919404,,,
225,1672826,2017,0.01212895,0.00861320756938011,-0.0035157424306198892,,,
226,1680255,2017,0.01212895,0.08727404715139242,0.07514509715139242,,,
227,1681576,2017,0.00957965,0.004637997062012289,-0.004941652937987711,,,
228,1681576,2017,0.00957965,0.004637997062012289,-0.004941652937987711,,,
229,1688680,2017,0.00957965,0.00587051191573873,-0.0037091380842612705,,,
230,1689322,2017,0.01212895,0.03348623853210997,0.02135728853210997,,,
231,1689873,2017,0.01212895,0.03162515638734886,0.019496206387348863,,,
232,1691994,2017,0.00957965,0.004837930498576171,-0.00474171950142383,,,
233,1567101,2019,0.06727886,0.06338140033780748,-0.003897459662192515,0.08664298802614212,0.14562416076660156,0.7677328586578369
234,1567101,2019,0.06727886,0.06338140033780748,-0.003897459662192515,0.028500817716121674,0.1145688369870186,0.8569304347038269
235,1567138,2019,0.06727886,0.11009772486768554,0.04281886486768555,0.08272578567266464,0.11682941764593124,0.8004447817802429
236,1567138,2019,0.06727886,0.11009772486768554,0.04281886486768555,0.07078292965888977,0.11181344836950302,0.8174036145210266
237,1570384,2019,0.06727886,0.062433121297932326,-0.00484573870206767,0.05981612205505371,0.12656626105308533,0.8136175870895386
238,1571768,2019,0.06727886,0.06848869253924628,0.0012098325392462805,0.10972800850868224,0.13072587549686432,0.7595460414886475
239,1571768,2019,0.06727886,0.06848869253924628,0.0012098325392462805,0.09134063124656676,0.1014450341463089,0.8072143197059631
240,1572617,2019,0.02849068,0.020816097496807462,-0.007674582503192539,0.053619440644979484,0.10464209318161012,0.8417384624481201
241,1572661,2019,0.06727886,0.08065625922379094,0.013377399223790942,0.06116757914423944,0.07427655905485152,0.8645558357238771
242,1572661,2019,0.06727886,0.08065625922379094,0.013377399223790942,0.03345326706767082,0.045323729515075684,0.9212230443954468
243,1573035,2019,0.06727886,0.04921862872272653,-0.018060231277273464,0.03728882223367691,0.11778703331947328,0.8449241518974304
244,1573035,2019,0.06727886,0.04921862872272653,-0.018060231277273464,0.02736328169703484,0.15728549659252167,0.8153513073921204
245,1573035,2019,0.06727886,0.04921862872272653,-0.018060231277273464,0.027203707024455067,0.08093167096376419,0.891864538192749
246,1573099,2019,0.06727886,0.05919241071509762,-0.008086449284902375,0.02101823501288891,0.04155097529292106,0.937430739402771
247,1573386,2019,0.06727886,0.07430045136403929,0.007021591364039292,0.03145232051610947,0.1481941193342209,0.8203534483909607
248,1573386,2019,0.06727886,0.07430045136403929,0.007021591364039292,0.0245875995606184,0.10507546365261078,0.8703368902206421
249,1573496,2019,0.06727886,0.04820688508662796,-0.019071974913372036,0.023630809038877487,0.07388043403625487,0.9024887084960938
250,1576367,2019,0.06727886,0.0732908582034082,0.006011998203408198,0.05488251522183418,0.10000909864902496,0.8451083898544312
251,1576367,2019,0.06727886,0.0732908582034082,0.006011998203408198,0.1836438775062561,0.11001620441675186,0.706339955329895
252,1577111,2019,0.06727886,0.005274008972089295,-0.0620048510279107,0.027475904673337936,0.0629308819770813,0.9095932245254515
253,1577579,2019,0.06727886,0.019612550773520088,-0.04766630922647991,0.03996394574642181,0.06743263453245163,0.8926034569740295
254,1579982,2019,0.02849068,0.019032659602760793,-0.009458020397239208,0.15654541552066806,0.1022718995809555,0.7411826848983765
255,1580350,2019,0.06727886,0.02004518202575123,-0.04723367797424877,0.03168417140841484,0.0551762580871582,0.9131395220756532
256,1580353,2019,0.06727886,0.06374948370692501,-0.0035293762930749817,0.074961356818676,0.19471585750579834,0.7303228378295898
257,1580353,2019,0.06727886,0.06374948370692501,-0.0035293762930749817,0.14265641570091248,0.2184358537197113,0.6389078497886658
258,1580641,2019,0.06727886,0.051211077675999084,-0.016067782324000912,0.1101924479007721,0.4119087755680084,0.4778987765312195
259,1580641,2019,0.06727886,0.051211077675999084,-0.016067782324000912,0.0271352156996727,0.12869727611541748,0.8441675305366516
260,1580956,2019,0.06727886,0.13813273000110748,0.07085387000110749,0.044509820640087135,0.128069669008255,0.8274205327033997
261,1580956,2019,0.06727886,0.13813273000110748,0.07085387000110749,0.07394233345985413,0.1124289333820343,0.8136287331581116
262,1584433,2019,0.06727886,0.13845872329149667,0.07117986329149667,0.06166632473468781,0.1965457648038864,0.7417879700660706
263,1584433,2019,0.06727886,0.13845872329149667,0.07117986329149667,0.07737519592046738,0.19173839688301086,0.7308863997459412
264,1584986,2019,0.06727886,0.01168115973253081,-0.055597700267469186,0.034064486622810364,0.10811514407396317,0.8578203916549683
265,1584986,2019,0.06727886,0.01168115973253081,-0.055597700267469186,0.028123769909143448,0.0533011257648468,0.9185751080513
266,1587551,2019,0.02849068,0.04813366022078447,0.019642980220784468,,,
267,1587551,2019,0.02849068,0.04813366022078447,0.019642980220784468,,,
268,1589756,2019,0.06727886,0.03652596234186323,-0.03075289765813677,,,
269,1591556,2019,0.06727886,0.058299843644521676,-0.00897901635547832,,,
270,1591556,2019,0.06727886,0.058299843644521676,-0.00897901635547832,,,
271,1592900,2019,0.06727886,0.08736957836694881,0.020090718366948812,,,
272,1592900,2019,0.06727886,0.08736957836694881,0.020090718366948812,,,
273,1593547,2019,0.06727886,0.07542204604016245,0.008143186040162453,,,
274,1593547,2019,0.06727886,0.07542204604016245,0.008143186040162453,,,
275,1594854,2019,0.06727886,0.06668890467493171,-0.000589955325068281,,,
276,1594854,2019,0.06727886,0.06668890467493171,-0.000589955325068281,,,
277,1595386,2019,0.06727886,0.037295345813504355,-0.02998351418649564,,,
278,1597389,2019,0.02849068,0.059725122346838466,0.031234442346838465,,,
279,1598735,2019,0.06727886,0.062230799395373015,-0.0050480606046269805,,,
280,1600584,2019,0.06727886,0.05246813553377527,-0.014810724466224723,,,
281,1600600,2019,0.06727886,0.03375937511765437,-0.03351948488234563,,,
282,1600600,2019,0.06727886,0.03375937511765437,-0.03351948488234563,,,
283,1602508,2019,0.06727886,0.0628580262901477,-0.004420833709852301,,,
284,1602508,2019,0.06727886,0.0628580262901477,-0.004420833709852301,,,
285,1604813,2019,0.06727886,0.09262841859994175,0.025349558599941757,,,
286,1604813,2019,0.06727886,0.09262841859994175,0.025349558599941757,,,
287,1605283,2019,0.02849068,0.001757858788696165,-0.026732821211303836,,,
288,1605941,2019,0.06727886,0.06535927487057336,-0.0019195851294266375,,,
289,1605941,2019,0.06727886,0.06535927487057336,-0.0019195851294266375,,,
290,1608530,2019,0.06727886,0.008080572407416664,-0.05919828759258333,,,
291,1608530,2019,0.06727886,0.008080572407416664,-0.05919828759258333,,,
292,1612930,2019,0.02849068,0.006421666425775463,-0.022069013574224538,,,
293,1614370,2019,0.02849068,0.0155081454808923,-0.012982534519107702,,,
294,1614522,2019,0.06727886,0.014832093175493055,-0.05244676682450694,,,
295,1614522,2019,0.06727886,0.014832093175493055,-0.05244676682450694,,,
296,1614522,2019,0.06727886,0.014832093175493055,-0.05244676682450694,,,
297,1616668,2019,0.02849068,0.03178513500920466,0.003294455009204656,,,
298,1617113,2019,0.06727886,0.11764284053438634,0.05036398053438634,,,
299,1617113,2019,0.06727886,0.11764284053438634,0.05036398053438634,,,
300,1617762,2019,0.02849068,0.019561868256186,-0.008928811743814002,,,
301,1618627,2019,0.06727886,0.048170488045763404,-0.01910837195423659,,,
302,1618627,2019,0.06727886,0.048170488045763404,-0.01910837195423659,,,
303,1627853,2019,0.06727886,0.06134217951668752,-0.005936680483312473,,,
304,1627853,2019,0.06727886,0.06134217951668752,-0.005936680483312473,,,
305,1635073,2019,0.06727886,0.0695905584094425,0.0023116984094425086,,,
306,1635073,2019,0.06727886,0.0695905584094425,0.0023116984094425086,,,
307,1635295,2019,0.06727886,0.03210366668593867,-0.035175193314061326,,,
308,1635295,2019,0.06727886,0.03210366668593867,-0.035175193314061326,,,
309,1635295,2019,0.06727886,0.03210366668593867,-0.035175193314061326,,,
310,1635295,2019,0.06727886,0.03210366668593867,-0.035175193314061326,,,
311,1638872,2019,0.06727886,0.0294246357831085,-0.0378542242168915,,,
312,1638872,2019,0.06727886,0.0294246357831085,-0.0378542242168915,,,
313,1640102,2019,0.02849068,0.01856584486579771,-0.009924835134202292,,,
314,1640924,2019,0.02849068,0.02626995313288627,-0.0022207268671137308,,,
315,1643174,2019,0.06727886,0.06546870634565338,-0.0018101536543466135,,,
316,1643174,2019,0.06727886,0.06546870634565338,-0.0018101536543466135,,,
317,1643838,2019,0.06727886,0.09257621129670657,0.02529735129670657,,,
318,1643838,2019,0.06727886,0.09257621129670657,0.02529735129670657,,,
